dataset_id,RMSE,MAE,Max Abs Error,R^2
19930221,21.00850234740867,19.35088041171795,52.5049562075057,-2.7412372944419485
19930726,3.817322727902936,2.6642160247127804,17.626243531551783,-22.27736969299838
19970204,8.961038449415193,6.03032012929144,40.45051698564842,-2.451049302853482e+27
19990506,4.716286590450891,3.286334843232082,27.297932811544953,-1.2919039907532452
20000710,4.579144367997706,3.0690737985043737,20.658958552270178,-22.980507905822183
20010426,3.954677225212459,2.6342436312733284,25.65766791567086,-0.18816711741484382
20030201,9.990045809437877,7.654497551306696,42.32566855749811,-355246909150.2954
20060217,5.50410984560893,3.5403021720023893,29.8998017021851,0.3775968056443664
20060313,5.538551048569417,3.928916081428237,27.017215906458578,-0.9148706199829835
20060714,3.44809632725743,2.3940222502583266,15.743445984013348,-0.07573432349401088
20081204,11.246957060554994,9.888138316181095,40.410485983203145,-15.350588146342812
20090127,10.270413975296648,8.228010782655945,49.54354943465045,-1.112013347841502
20090311,6.074231215284897,3.7387804763677233,39.965201492613744,0.38605331981374913
20100310,4.459465993610991,2.786999440247533,32.930602439109904,0.20562949591077617
20100729,3.6885302769250448,2.513583736314495,18.099873732658114,0.27212982561552557
20100826,5.583691052880997,4.1163717283710985,23.026885612424874,-0.2503089552380533
20100916,4.0715159132179295,2.94928488610696,23.188830119105184,-1.7585902154471862
20110701,3.3750459302273845,2.1724737610491767,19.67091727706262,0.4188966960802981
20120104,6.597846820155921,3.863688199439541,44.44718008781415,0.3130725337831186
20151108,7.456512167774289,5.306942367029771,49.315253013950084,-0.024132584781912048
20151227,7.374268724929349,5.551571991733581,30.25257681669437,0.20580341291379056
20170425,4.298573843179405,2.901839643035761,30.037168812476946,-1.803869466674112
20201106,5.43157185455998,3.3224212475583252,46.39983177878443,-0.13050326930546063
20210609,2.8761783489834025,1.947078380563177,19.080398329381808,-3.4195604000874518
20220104,5.828794278399611,3.877286391559313,36.240504106277555,-0.7908838549459125
20230224,5.483602335463869,3.7400206962818223,29.302454008721238,-0.6269324934218028
20240105,9.241462418649245,6.378234306203264,41.46217001232105,0.06255552999738934
20250331,5.6561805488659695,3.8124198380890877,40.416008299500724,-5.3870637016566345
